Frequency(GHz),length of patch in mm,width of patch in mm,length of substrate in mm,width of Substrate in mm,Area of Slots(mm^2),Radius of Circular Slot(mm),S11(dB)
4.53000021,27,38,59,76,68.264,4,-8.132664771
4.534999847,27,38,59,76,68.264,4,-7.620036765
4.539999962,27,38,59,76,68.264,4,-7.15503269
4.545000076,27,38,59,76,68.264,4,-6.732321903
4.550000191,27,38,59,76,68.264,4,-6.347456586
4.554999828,27,38,59,76,68.264,4,-5.99667204
4.559999943,27,38,59,76,68.264,4,-5.676737421
4.565000057,27,38,59,76,68.264,4,-5.384850497
4.570000172,27,38,59,76,68.264,4,-5.118538957
4.574999809,27,38,59,76,68.264,4,-4.875608261
4.579999924,27,38,59,76,68.264,4,-4.654083844
4.585000038,27,38,59,76,68.264,4,-4.452172768
4.590000153,27,38,59,76,68.264,4,-4.26823102
4.59499979,27,38,59,76,68.264,4,-4.100738531
4.599999905,27,38,59,76,68.264,4,-3.948287561
4.605000019,27,38,59,76,68.264,4,-3.809552871
4.610000134,27,38,59,76,68.264,4,-3.683294693
4.614999771,27,38,59,76,68.264,4,-3.568345171
4.619999886,27,38,59,76,68.264,4,-3.463600452
4.625,27,38,59,76,68.264,4,-3.368016622
4.630000114,27,38,59,76,68.264,4,-3.280616667
4.635000229,27,38,59,76,68.264,4,-3.200477892
4.639999866,27,38,59,76,68.264,4,-3.12674153
4.644999981,27,38,59,76,68.264,4,-3.058612918
4.650000095,27,38,59,76,68.264,4,-2.995360519
4.65500021,27,38,59,76,68.264,4,-2.936317377
4.659999847,27,38,59,76,68.264,4,-2.880887806
4.664999962,27,38,59,76,68.264,4,-2.828546336
4.670000076,27,38,59,76,68.264,4,-2.778838027
4.675000191,27,38,59,76,68.264,4,-2.731380264
4.679999828,27,38,59,76,68.264,4,-2.685858401
4.684999943,27,38,59,76,68.264,4,-2.642028578
4.690000057,27,38,59,76,68.264,4,-2.59971158
4.695000172,27,38,59,76,68.264,4,-2.558788351
4.699999809,27,38,59,76,68.264,4,-2.519197472
4.704999924,27,38,59,76,68.264,4,-2.480928394
4.710000038,27,38,59,76,68.264,4,-2.444011099
4.715000153,27,38,59,76,68.264,4,-2.408515722
4.71999979,27,38,59,76,68.264,4,-2.374539487
4.724999905,27,38,59,76,68.264,4,-2.342203974
4.730000019,27,38,59,76,68.264,4,-2.311646685
4.735000134,27,38,59,76,68.264,4,-2.283009742
4.739999771,27,38,59,76,68.264,4,-2.256442817
4.744999886,27,38,59,76,68.264,4,-2.232089123
4.75,27,38,59,76,68.264,4,-2.210088134
4.755000114,27,38,59,76,68.264,4,-2.190562033
4.760000229,27,38,59,76,68.264,4,-2.173623386
4.764999866,27,38,59,76,68.264,4,-2.15936416
4.769999981,27,38,59,76,68.264,4,-2.147859179
4.775000095,27,38,59,76,68.264,4,-2.139164405
4.78000021,27,38,59,76,68.264,4,-2.133313049
4.784999847,27,38,59,76,68.264,4,-2.130320467
4.789999962,27,38,59,76,68.264,4,-2.130184194
4.795000076,27,38,59,76,68.264,4,-2.132881822
4.800000191,27,38,59,76,68.264,4,-2.138379795
4.804999828,27,38,59,76,68.264,4,-2.146630226
4.809999943,27,38,59,76,68.264,4,-2.157571678
4.815000057,27,38,59,76,68.264,4,-2.17113936
4.820000172,27,38,59,76,68.264,4,-2.187259671
4.824999809,27,38,59,76,68.264,4,-2.205857512
4.829999924,27,38,59,76,68.264,4,-2.226856597
4.835000038,27,38,59,76,68.264,4,-2.250182283
4.840000153,27,38,59,76,68.264,4,-2.275760055
4.84499979,27,38,59,76,68.264,4,-2.303522621
4.849999905,27,38,59,76,68.264,4,-2.333405372
4.855000019,27,38,59,76,68.264,4,-2.36534827
4.860000134,27,38,59,76,68.264,4,-2.39929695
4.864999771,27,38,59,76,68.264,4,-2.435196041
4.869999886,27,38,59,76,68.264,4,-2.472997668
4.875,27,38,59,76,68.264,4,-2.512647241
4.880000114,27,38,59,76,68.264,4,-2.554087239
4.885000229,27,38,59,76,68.264,4,-2.597255537
4.889999866,27,38,59,76,68.264,4,-2.642074718
4.894999981,27,38,59,76,68.264,4,-2.688454925
4.900000095,27,38,59,76,68.264,4,-2.736285358
4.90500021,27,38,59,76,68.264,4,-2.78543087
4.909999847,27,38,59,76,68.264,4,-2.835727375
4.914999962,27,38,59,76,68.264,4,-2.886979544
4.920000076,27,38,59,76,68.264,4,-2.938954354
4.925000191,27,38,59,76,68.264,4,-2.991379796
4.929999828,27,38,59,76,68.264,4,-3.043943138
4.934999943,27,38,59,76,68.264,4,-3.096287393
4.940000057,27,38,59,76,68.264,4,-3.148017184
4.945000172,27,38,59,76,68.264,4,-3.198693557
4.949999809,27,38,59,76,68.264,4,-3.247840336
4.954999924,27,38,59,76,68.264,4,-3.294950917
4.960000038,27,38,59,76,68.264,4,-3.339495507
4.965000153,27,38,59,76,68.264,4,-3.380926151
4.96999979,27,38,59,76,68.264,4,-3.418694641
4.974999905,27,38,59,76,68.264,4,-3.452260383
4.980000019,27,38,59,76,68.264,4,-3.481105685
4.985000134,27,38,59,76,68.264,4,-3.504749201
4.989999771,27,38,59,76,68.264,4,-3.522765225
4.994999886,27,38,59,76,68.264,4,-3.534795539
5,27,38,59,76,68.264,4,-3.54056098
5.005000114,27,38,59,76,68.264,4,-3.539875819
5.010000229,27,38,59,76,68.264,4,-3.532654957
5.014999866,27,38,59,76,68.264,4,-3.518919982
5.019999981,27,38,59,76,68.264,4,-3.498799814
5.025000095,27,38,59,76,68.264,4,-3.472529836
5.03000021,27,38,59,76,68.264,4,-3.44044701
5.034999847,27,38,59,76,68.264,4,-3.402977765
5.039999962,27,38,59,76,68.264,4,-3.360631645
5.045000076,27,38,59,76,68.264,4,-3.313980184
5.050000191,27,38,59,76,68.264,4,-3.263649227
5.054999828,27,38,59,76,68.264,4,-3.210298003
5.059999943,27,38,59,76,68.264,4,-3.154604111
5.065000057,27,38,59,76,68.264,4,-3.097249117
5.070000172,27,38,59,76,68.264,4,-3.038905678
5.074999809,27,38,59,76,68.264,4,-2.980218995
5.079999924,27,38,59,76,68.264,4,-2.921803817
5.085000038,27,38,59,76,68.264,4,-2.864226936
5.090000153,27,38,59,76,68.264,4,-2.808007373
5.09499979,27,38,59,76,68.264,4,-2.753603947
5.099999905,27,38,59,76,68.264,4,-2.701415342
5.105000019,27,38,59,76,68.264,4,-2.651777134
5.110000134,27,38,59,76,68.264,4,-2.604956497
5.114999771,27,38,59,76,68.264,4,-2.561159806
5.119999886,27,38,59,76,68.264,4,-2.520525922
5.125,27,38,59,76,68.264,4,-2.483130483
5.130000114,27,38,59,76,68.264,4,-2.448990972
5.135000229,27,38,59,76,68.264,4,-2.418067855
5.139999866,27,38,59,76,68.264,4,-2.390267126
5.144999981,27,38,59,76,68.264,4,-2.365452365
5.150000095,27,38,59,76,68.264,4,-2.343436244
5.15500021,27,38,59,76,68.264,4,-2.323998562
5.159999847,27,38,59,76,68.264,4,-2.30689061
5.164999962,27,38,59,76,68.264,4,-2.291835554
5.170000076,27,38,59,76,68.264,4,-2.278541192
5.175000191,27,38,59,76,68.264,4,-2.266703776
5.179999828,27,38,59,76,68.264,4,-2.256017363
5.184999943,27,38,59,76,68.264,4,-2.246181036
5.190000057,27,38,59,76,68.264,4,-2.236902142
5.195000172,27,38,59,76,68.264,4,-2.227911005
5.199999809,27,38,59,76,68.264,4,-2.218960213
5.204999924,27,38,59,76,68.264,4,-2.209832545
5.210000038,27,38,59,76,68.264,4,-2.200344895
5.215000153,27,38,59,76,68.264,4,-2.190351943
5.21999979,27,38,59,76,68.264,4,-2.179755191
5.224999905,27,38,59,76,68.264,4,-2.168491355
5.230000019,27,38,59,76,68.264,4,-2.156544349
5.235000134,27,38,59,76,68.264,4,-2.143933973
5.239999771,27,38,59,76,68.264,4,-2.130725909
5.244999886,27,38,59,76,68.264,4,-2.117013382
5.25,27,38,59,76,68.264,4,-2.102923547
5.255000114,27,38,59,76,68.264,4,-2.088610054
5.260000229,27,38,59,76,68.264,4,-2.074243093
5.264999866,27,38,59,76,68.264,4,-2.060004139
5.269999981,27,38,59,76,68.264,4,-2.046085529
5.275000095,27,38,59,76,68.264,4,-2.032679566
5.28000021,27,38,59,76,68.264,4,-2.019966315
5.284999847,27,38,59,76,68.264,4,-2.008123182
5.289999962,27,38,59,76,68.264,4,-1.997303673
5.295000076,27,38,59,76,68.264,4,-1.987642604
5.300000191,27,38,59,76,68.264,4,-1.979251439
5.304999828,27,38,59,76,68.264,4,-1.97220943
5.309999943,27,38,59,76,68.264,4,-1.966568829
5.315000057,27,38,59,76,68.264,4,-1.962349059
5.320000172,27,38,59,76,68.264,4,-1.959536668
5.324999809,27,38,59,76,68.264,4,-1.958088303
5.329999924,27,38,59,76,68.264,4,-1.957927951
5.335000038,27,38,59,76,68.264,4,-1.958951776
5.340000153,27,38,59,76,68.264,4,-1.961028831
5.34499979,27,38,59,76,68.264,4,-1.964008476
5.349999905,27,38,59,76,68.264,4,-1.967718725
5.355000019,27,38,59,76,68.264,4,-1.971976602
5.360000134,27,38,59,76,68.264,4,-1.976587885
5.364999771,27,38,59,76,68.264,4,-1.981355804
5.369999886,27,38,59,76,68.264,4,-1.986085897
5.375,27,38,59,76,68.264,4,-1.990590412
5.380000114,27,38,59,76,68.264,4,-1.994695457
5.385000229,27,38,59,76,68.264,4,-1.99824467
5.389999866,27,38,59,76,68.264,4,-2.001106358
5.394999981,27,38,59,76,68.264,4,-2.003170741
5.400000095,27,38,59,76,68.264,4,-2.004359909
5.40500021,27,38,59,76,68.264,4,-2.004627105
5.409999847,27,38,59,76,68.264,4,-2.003958768
5.414999962,27,38,59,76,68.264,4,-2.002373443
5.420000076,27,38,59,76,68.264,4,-1.999923399
5.425000191,27,38,59,76,68.264,4,-1.996688168
5.429999828,27,38,59,76,68.264,4,-1.992775668
5.434999943,27,38,59,76,68.264,4,-1.988318796
5.440000057,27,38,59,76,68.264,4,-1.983468382
5.445000172,27,38,59,76,68.264,4,-1.978389139
5.449999809,27,38,59,76,68.264,4,-1.97325641
5.454999924,27,38,59,76,68.264,4,-1.968247217
5.460000038,27,38,59,76,68.264,4,-1.963543121
5.465000153,27,38,59,76,68.264,4,-1.95931255
5.46999979,27,38,59,76,68.264,4,-1.955714369
5.474999905,27,38,59,76,68.264,4,-1.952894409
5.480000019,27,38,59,76,68.264,4,-1.950974797
5.485000134,27,38,59,76,68.264,4,-1.950059696
5.489999771,27,38,59,76,68.264,4,-1.950220649
5.494999886,27,38,59,76,68.264,4,-1.951506853
5.5,27,38,59,76,68.264,4,-1.953937662
5.505000114,27,38,59,76,68.264,4,-1.957502165
5.510000229,27,38,59,76,68.264,4,-1.962158411
5.514999866,27,38,59,76,68.264,4,-1.967841723
5.519999981,27,38,59,76,68.264,4,-1.974457137
5.525000095,27,38,59,76,68.264,4,-1.981888651
5.53000021,27,38,59,76,68.264,4,-1.989998345
5.534999847,27,38,59,76,68.264,4,-1.998632193
5.539999962,27,38,59,76,68.264,4,-2.007624812
5.545000076,27,38,59,76,68.264,4,-2.016802546
5.550000191,27,38,59,76,68.264,4,-2.025989639
5.554999828,27,38,59,76,68.264,4,-2.035014306
5.559999943,27,38,59,76,68.264,4,-2.043707284
5.565000057,27,38,59,76,68.264,4,-2.051920271
5.570000172,27,38,59,76,68.264,4,-2.059514375
5.574999809,27,38,59,76,68.264,4,-2.066377452
5.579999924,27,38,59,76,68.264,4,-2.072420601
5.585000038,27,38,59,76,68.264,4,-2.077584979
5.590000153,27,38,59,76,68.264,4,-2.081836075
5.59499979,27,38,59,76,68.264,4,-2.085177873
5.599999905,27,38,59,76,68.264,4,-2.08764266
5.605000019,27,38,59,76,68.264,4,-2.089290098
5.610000134,27,38,59,76,68.264,4,-2.09021074
5.614999771,27,38,59,76,68.264,4,-2.090520646
5.619999886,27,38,59,76,68.264,4,-2.090357379
5.625,27,38,59,76,68.264,4,-2.089877229
5.630000114,27,38,59,76,68.264,4,-2.089250641
5.635000229,27,38,59,76,68.264,4,-2.088653571
5.639999866,27,38,59,76,68.264,4,-2.088267751
5.644999981,27,38,59,76,68.264,4,-2.088274126
5.650000095,27,38,59,76,68.264,4,-2.088842732
5.65500021,27,38,59,76,68.264,4,-2.090137659
5.659999847,27,38,59,76,68.264,4,-2.092303712
5.664999962,27,38,59,76,68.264,4,-2.095466308
5.670000076,27,38,59,76,68.264,4,-2.099729347
5.675000191,27,38,59,76,68.264,4,-2.105168979
5.679999828,27,38,59,76,68.264,4,-2.11183962
5.684999943,27,38,59,76,68.264,4,-2.119760393
5.690000057,27,38,59,76,68.264,4,-2.128924599
5.695000172,27,38,59,76,68.264,4,-2.139296871
5.699999809,27,38,59,76,68.264,4,-2.150813969
5.704999924,27,38,59,76,68.264,4,-2.163387904
5.710000038,27,38,59,76,68.264,4,-2.176902444
5.715000153,27,38,59,76,68.264,4,-2.191228208
5.71999979,27,38,59,76,68.264,4,-2.206213427
5.724999905,27,38,59,76,68.264,4,-2.221697884
5.730000019,27,38,59,76,68.264,4,-2.23750935
5.735000134,27,38,59,76,68.264,4,-2.253476396
5.739999771,27,38,59,76,68.264,4,-2.269430696
5.744999886,27,38,59,76,68.264,4,-2.285209891
5.75,27,38,59,76,68.264,4,-2.300664755
5.755000114,27,38,59,76,68.264,4,-2.315663521
5.760000229,27,38,59,76,68.264,4,-2.330100256
5.764999866,27,38,59,76,68.264,4,-2.343891117
5.769999981,27,38,59,76,68.264,4,-2.356981986
5.775000095,27,38,59,76,68.264,4,-2.369352891
5.78000021,27,38,59,76,68.264,4,-2.381013994
5.784999847,27,38,59,76,68.264,4,-2.392015528
5.789999962,27,38,59,76,68.264,4,-2.402428597
5.795000076,27,38,59,76,68.264,4,-2.412367731
5.800000191,27,38,59,76,68.264,4,-2.421968496
5.804999828,27,38,59,76,68.264,4,-2.4313942
5.809999943,27,38,59,76,68.264,4,-2.440832545
5.815000057,27,38,59,76,68.264,4,-2.450481159
5.820000172,27,38,59,76,68.264,4,-2.460555528
5.824999809,27,38,59,76,68.264,4,-2.471276633
5.829999924,27,38,59,76,68.264,4,-2.482866362
5.835000038,27,38,59,76,68.264,4,-2.495541391
5.840000153,27,38,59,76,68.264,4,-2.509512039
5.84499979,27,38,59,76,68.264,4,-2.524973425
5.849999905,27,38,59,76,68.264,4,-2.542109125
5.855000019,27,38,59,76,68.264,4,-2.561073994
5.860000134,27,38,59,76,68.264,4,-2.582004189
5.864999771,27,38,59,76,68.264,4,-2.605005515
5.869999886,27,38,59,76,68.264,4,-2.630161427
5.875,27,38,59,76,68.264,4,-2.657522423
5.880000114,27,38,59,76,68.264,4,-2.687109363
5.885000229,27,38,59,76,68.264,4,-2.71891909
5.889999866,27,38,59,76,68.264,4,-2.752918531
5.894999981,27,38,59,76,68.264,4,-2.789049194
5.900000095,27,38,59,76,68.264,4,-2.82723205
5.90500021,27,38,59,76,68.264,4,-2.867369411
5.909999847,27,38,59,76,68.264,4,-2.909347616
5.914999962,27,38,59,76,68.264,4,-2.953049759
5.920000076,27,38,59,76,68.264,4,-2.998344174
5.925000191,27,38,59,76,68.264,4,-3.045114309
5.929999828,27,38,59,76,68.264,4,-3.093239712
5.934999943,27,38,59,76,68.264,4,-3.14262386
5.940000057,27,38,59,76,68.264,4,-3.193186759
5.945000172,27,38,59,76,68.264,4,-3.24487758
5.949999809,27,38,59,76,68.264,4,-3.297676107
5.954999924,27,38,59,76,68.264,4,-3.351603485
5.960000038,27,38,59,76,68.264,4,-3.406724535
5.965000153,27,38,59,76,68.264,4,-3.463152515
5.96999979,27,38,59,76,68.264,4,-3.52104828
5.974999905,27,38,59,76,68.264,4,-3.580631167
5.980000019,27,38,59,76,68.264,4,-3.642171067
5.985000134,27,38,59,76,68.264,4,-3.705996788
5.989999771,27,38,59,76,68.264,4,-3.772489207
5.994999886,27,38,59,76,68.264,4,-3.842084747
6,27,38,59,76,68.264,4,-3.915271906
6.005000114,27,38,59,76,68.264,4,-3.992585856
6.010000229,27,38,59,76,68.264,4,-4.074613861
6.014999866,27,38,59,76,68.264,4,-4.161981369
6.019999981,27,38,59,76,68.264,4,-4.25535887
6.025000095,27,38,59,76,68.264,4,-4.355457587
6.03000021,27,38,59,76,68.264,4,-4.463023862
6.034999847,27,38,59,76,68.264,4,-4.578842533
6.039999962,27,38,59,76,68.264,4,-4.703736397
6.045000076,27,38,59,76,68.264,4,-4.8385625
6.050000191,27,38,59,76,68.264,4,-4.984222235
6.054999828,27,38,59,76,68.264,4,-5.141655975
6.059999943,27,38,59,76,68.264,4,-5.311857004
6.065000057,27,38,59,76,68.264,4,-5.495871428
6.070000172,27,38,59,76,68.264,4,-5.694812142
6.074999809,27,38,59,76,68.264,4,-5.909866009
6.079999924,27,38,59,76,68.264,4,-6.142308644
6.085000038,27,38,59,76,68.264,4,-6.393527862
6.090000153,27,38,59,76,68.264,4,-6.665040304
6.09499979,27,38,59,76,68.264,4,-6.958513791
6.099999905,27,38,59,76,68.264,4,-7.27581073
6.105000019,27,38,59,76,68.264,4,-7.61902486
6.110000134,27,38,59,76,68.264,4,-7.990531479
6.114999771,27,38,59,76,68.264,4,-8.393054264
6.119999886,27,38,59,76,68.264,4,-8.829757265
6.125,27,38,59,76,68.264,4,-9.304341939
6.130000114,27,38,59,76,68.264,4,-9.821207913
6.135000229,27,38,59,76,68.264,4,-10.3856337
6.139999866,27,38,59,76,68.264,4,-11.00404359
6.144999981,27,38,59,76,68.264,4,-11.6843747
6.150000095,27,38,59,76,68.264,4,-12.43657963
6.15500021,27,38,59,76,68.264,4,-13.27335357
6.159999847,27,38,59,76,68.264,4,-14.21120146
6.164999962,27,38,59,76,68.264,4,-15.27198069
6.170000076,27,38,59,76,68.264,4,-16.48519377
6.175000191,27,38,59,76,68.264,4,-17.89113032
6.179999828,27,38,59,76,68.264,4,-19.54421967
6.184999943,27,38,59,76,68.264,4,-21.51086202
6.190000057,27,38,59,76,68.264,4,-23.82923162
6.195000172,27,38,59,76,68.264,4,-26.27395914
6.199999809,27,38,59,76,68.264,4,-27.64299518
6.204999924,27,38,59,76,68.264,4,-26.52648393
6.210000038,27,38,59,76,68.264,4,-24.13380437
6.215000153,27,38,59,76,68.264,4,-21.80030277
6.21999979,27,38,59,76,68.264,4,-19.81471954
6.224999905,27,38,59,76,68.264,4,-18.1494141
6.230000019,27,38,59,76,68.264,4,-16.73765865
6.235000134,27,38,59,76,68.264,4,-15.52333386
6.239999771,27,38,59,76,68.264,4,-14.46470501
6.244999886,27,38,59,76,68.264,4,-13.53121858
6.25,27,38,59,76,68.264,4,-12.70026129
6.255000114,27,38,59,76,68.264,4,-11.95479202
6.260000229,27,38,59,76,68.264,4,-11.28172275
6.264999866,27,38,59,76,68.264,4,-10.67081177
6.269999981,27,38,59,76,68.264,4,-10.11390844
6.275000095,27,38,59,76,68.264,4,-9.604427249
6.28000021,27,38,59,76,68.264,4,-9.13697168
6.284999847,27,38,59,76,68.264,4,-8.707059198
6.289999962,27,38,59,76,68.264,4,-8.310923777
6.295000076,27,38,59,76,68.264,4,-7.945371804
6.300000191,27,38,59,76,68.264,4,-7.607661615
6.304999828,27,38,59,76,68.264,4,-7.295412197
6.309999943,27,38,59,76,68.264,4,-7.006546842
6.315000057,27,38,59,76,68.264,4,-6.739233632
6.320000172,27,38,59,76,68.264,4,-6.491837397
6.324999809,27,38,59,76,68.264,4,-6.262893632
6.329999924,27,38,59,76,68.264,4,-6.051074405
6.335000038,27,38,59,76,68.264,4,-5.855165428
6.340000153,27,38,59,76,68.264,4,-5.674053502
6.34499979,27,38,59,76,68.264,4,-5.506702399
6.349999905,27,38,59,76,68.264,4,-5.352145414
6.355000019,27,38,59,76,68.264,4,-5.209471791
6.360000134,27,38,59,76,68.264,4,-5.077819884
6.364999771,27,38,59,76,68.264,4,-4.956372043
6.369999886,27,38,59,76,68.264,4,-4.844341192
6.375,27,38,59,76,68.264,4,-4.740978129
6.380000114,27,38,59,76,68.264,4,-4.645557799
6.385000229,27,38,59,76,68.264,4,-4.557385638
6.389999866,27,38,59,76,68.264,4,-4.47579012
6.394999981,27,38,59,76,68.264,4,-4.400127953
6.400000095,27,38,59,76,68.264,4,-4.329783869
6.40500021,27,38,59,76,68.264,4,-4.264170265
6.409999847,27,38,59,76,68.264,4,-4.20273087
6.414999962,27,38,59,76,68.264,4,-4.144942391
6.420000076,27,38,59,76,68.264,4,-4.090318505
6.425000191,27,38,59,76,68.264,4,-4.038414436
6.429999828,27,38,59,76,68.264,4,-3.988828017
6.434999943,27,38,59,76,68.264,4,-3.941199399
6.440000057,27,38,59,76,68.264,4,-3.895220457
6.445000172,27,38,59,76,68.264,4,-3.850632785
6.449999809,27,38,59,76,68.264,4,-3.807225315
6.454999924,27,38,59,76,68.264,4,-3.764843631
6.460000038,27,38,59,76,68.264,4,-3.723380651
6.465000153,27,38,59,76,68.264,4,-3.682777473
6.46999979,27,38,59,76,68.264,4,-3.643025923
6.474999905,27,38,59,76,68.264,4,-3.604155467
6.480000019,27,38,59,76,68.264,4,-3.566238961
6.485000134,27,38,59,76,68.264,4,-3.529379412
6.489999771,27,38,59,76,68.264,4,-3.493712153
6.494999886,27,38,59,76,68.264,4,-3.459389149
6.5,27,38,59,76,68.264,4,-3.426583126
6.505000114,27,38,59,76,68.264,4,-3.395474542
6.510000229,27,38,59,76,68.264,4,-3.36624221
6.514999866,27,38,59,76,68.264,4,-3.339071969
6.519999981,27,38,59,76,68.264,4,-3.314130627
6.525000095,27,38,59,76,68.264,4,-3.291574575
6.53000021,27,38,59,76,68.264,4,-3.271540779
6.534999847,27,38,59,76,68.264,4,-3.254138711
6.539999962,27,38,59,76,68.264,4,-3.239457643
6.545000076,27,38,59,76,68.264,4,-3.227548751
6.550000191,27,38,59,76,68.264,4,-3.218431279
6.554999828,27,38,59,76,68.264,4,-3.212091314
6.559999943,27,38,59,76,68.264,4,-3.208477782
6.565000057,27,38,59,76,68.264,4,-3.20750568
6.570000172,27,38,59,76,68.264,4,-3.209050899
6.574999809,27,38,59,76,68.264,4,-3.212962006
6.579999924,27,38,59,76,68.264,4,-3.219049081
6.585000038,27,38,59,76,68.264,4,-3.22710337
6.590000153,27,38,59,76,68.264,4,-3.236883537
6.59499979,27,38,59,76,68.264,4,-3.248136398
6.599999905,27,38,59,76,68.264,4,-3.260593041
6.605000019,27,38,59,76,68.264,4,-3.273977994
6.610000134,27,38,59,76,68.264,4,-3.288016495
6.614999771,27,38,59,76,68.264,4,-3.302440408
6.619999886,27,38,59,76,68.264,4,-3.316996577
6.625,27,38,59,76,68.264,4,-3.331453763
6.630000114,27,38,59,76,68.264,4,-3.345609312
6.635000229,27,38,59,76,68.264,4,-3.359294073
6.639999866,27,38,59,76,68.264,4,-3.372385372
6.644999981,27,38,59,76,68.264,4,-3.384797686
6.650000095,27,38,59,76,68.264,4,-3.396501375
6.65500021,27,38,59,76,68.264,4,-3.407510748
6.659999847,27,38,59,76,68.264,4,-3.417896224
6.664999962,27,38,59,76,68.264,4,-3.427774726
6.670000076,27,38,59,76,68.264,4,-3.43731488
6.675000191,27,38,59,76,68.264,4,-3.446722913
6.679999828,27,38,59,76,68.264,4,-3.456248446
6.684999943,27,38,59,76,68.264,4,-3.466172595
6.690000057,27,38,59,76,68.264,4,-3.476798397
6.695000172,27,38,59,76,68.264,4,-3.488454198
6.699999809,27,38,59,76,68.264,4,-3.501471079
6.704999924,27,38,59,76,68.264,4,-3.516187626
6.710000038,27,38,59,76,68.264,4,-3.532936182
6.715000153,27,38,59,76,68.264,4,-3.552035251
6.71999979,27,38,59,76,68.264,4,-3.573787359
6.724999905,27,38,59,76,68.264,4,-3.598466443
6.730000019,27,38,59,76,68.264,4,-3.626317333
6.735000134,27,38,59,76,68.264,4,-3.657548684
6.739999771,27,38,59,76,68.264,4,-3.692329965
6.744999886,27,38,59,76,68.264,4,-3.730785905
6.75,27,38,59,76,68.264,4,-3.773000643
6.755000114,27,38,59,76,68.264,4,-3.819006017
6.760000229,27,38,59,76,68.264,4,-3.868795203
6.764999866,27,38,59,76,68.264,4,-3.92230974
6.769999981,27,38,59,76,68.264,4,-3.979450413
6.775000095,27,38,59,76,68.264,4,-4.04007745
6.78000021,27,38,59,76,68.264,4,-4.104014522
6.784999847,27,38,59,76,68.264,4,-4.17105265
6.789999962,27,38,59,76,68.264,4,-4.240958884
6.795000076,27,38,59,76,68.264,4,-4.313485384
6.800000191,27,38,59,76,68.264,4,-4.388368273
6.804999828,27,38,59,76,68.264,4,-4.465350616
6.809999943,27,38,59,76,68.264,4,-4.544183178
6.815000057,27,38,59,76,68.264,4,-4.624635775
6.820000172,27,38,59,76,68.264,4,-4.706510894
6.824999809,27,38,59,76,68.264,4,-4.789654387
6.829999924,27,38,59,76,68.264,4,-4.873958292
6.835000038,27,38,59,76,68.264,4,-4.959383413
6.840000153,27,38,59,76,68.264,4,-5.045950217
6.84499979,27,38,59,76,68.264,4,-5.133763469
6.849999905,27,38,59,76,68.264,4,-5.223003946
6.855000019,27,38,59,76,68.264,4,-5.31393255
6.860000134,27,38,59,76,68.264,4,-5.406899463
6.864999771,27,38,59,76,68.264,4,-5.502332892
6.869999886,27,38,59,76,68.264,4,-5.600741134
6.875,27,38,59,76,68.264,4,-5.702712226
6.880000114,27,38,59,76,68.264,4,-5.808898678
6.885000229,27,38,59,76,68.264,4,-5.920016491
6.889999866,27,38,59,76,68.264,4,-6.036836986
6.894999981,27,38,59,76,68.264,4,-6.160181599
6.900000095,27,38,59,76,68.264,4,-6.290908575
6.90500021,27,38,59,76,68.264,4,-6.429912172
6.909999847,27,38,59,76,68.264,4,-6.578115723
6.914999962,27,38,59,76,68.264,4,-6.736460628
6.920000076,27,38,59,76,68.264,4,-6.905908586
6.925000191,27,38,59,76,68.264,4,-7.087437681
6.929999828,27,38,59,76,68.264,4,-7.282036819
6.934999943,27,38,59,76,68.264,4,-7.490708816
6.940000057,27,38,59,76,68.264,4,-7.714470393
6.945000172,27,38,59,76,68.264,4,-7.95435232
6.949999809,27,38,59,76,68.264,4,-8.211402634
6.954999924,27,38,59,76,68.264,4,-8.486693334
6.960000038,27,38,59,76,68.264,4,-8.78132208
6.965000153,27,38,59,76,68.264,4,-9.09641549
6.96999979,27,38,59,76,68.264,4,-9.433140851
6.974999905,27,38,59,76,68.264,4,-9.792705238
6.980000019,27,38,59,76,68.264,4,-10.17636388
6.985000134,27,38,59,76,68.264,4,-10.58541661
6.989999771,27,38,59,76,68.264,4,-11.02121461
6.994999886,27,38,59,76,68.264,4,-11.48513705
7,27,38,59,76,68.264,4,-11.9785828
